courseId,courseName,courseDescription,courseHours,comp_id,comp_name,comp_description,cat_id,cat_name,tax_id,tax_name,comp_name_filtered,combinedText
7e9f4d46-b131-40dc-8556-e2cae8f0788e,Planejamento Estratégico para Organizações Públicas,"Você sabe como uma organização plaforedu_schema_deva funciona? Para ajudar no entendimento desse tema este curso busca apresentar os processos de planejamento estratégico aplicados a essas organizações, demonstrando, desde como analisar o contexto externo e interno da organização, até como alcançar as metas da mesma, tendo como referência as práticas e as ferramentas orientadas para a Administração Pública Federal.
",25,"[""0accb9d5-dbd1-483f-ab2a-ee0ca1c22de4"", ""4c081af1-b613-4465-b989-2a4b09d76e0e"", ""c2ec6e9a-e945-4168-b151-408d1f929935""]","[""Gestão para resultados"", ""Planejamento"", ""Visão estratégica""]","[""Compreender o ambiente político e a as tendências que interferem no estado de coisas; antecipar problemas e oportunidades a médio e longo prazo para a área responsável a fim de que a gestão identifique a alternativa mais adequada a cada situação presente ou eventual, comunicando à equipe a lógica das decisões diretivas."", ""Identificar problemas prioritários e oportunidades de sua unidade para projetar planos, programas ou projetos que prefixam objetivos, atividades, recursos, custos, cronogramas, responsáveis e indicadores de progresso, resultados e impacto.""]","[""2537d1c9-05a8-469c-9f2e-39ca7a5ca85e"", ""27ccdc3f-64d6-4748-960b-171e9c804d23"", ""2ee0fd18-5e3b-4fa1-b293-5b39634f0430"", ""7d566976-b00c-4aa7-aa67-d94656c8db8c"", ""b47333be-1c80-40a9-a93d-9bbc4d7e4677""]","[""Competência de Liderança - Estratégia"", ""Competências de Liderança - Resultados"", ""Gestão de Mudanças"", ""Gestão de Resultados"", ""Transversais""]","[""0f4140d5-313e-48ae-a953-f88e8e798a29"", ""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""dcd7e78d-25ed-4a16-9229-39773b4f6b3d""]","[""Analisar"", ""Criar"", ""Entender""]","[""Gestão para resultados"", ""Planejamento"", ""Visão estratégica""]","Planejamento Estratégico para Organizações Públicas Você sabe como uma organização plaforedu_schema_deva funciona? Para ajudar no entendimento desse tema este curso busca apresentar os processos de planejamento estratégico aplicados a essas organizações, demonstrando, desde como analisar o contexto externo e interno da organização, até como alcançar as metas da mesma, tendo como referência as práticas e as ferramentas orientadas para a Administração Pública Federal."
7ed55854-9ef5-4561-bd90-bb7824055385,Governança de dados,"Em tempo de economia digital, onde o volume de dados produzidos é imenso, as instituições precisam lidar com este cenário a fim de disponibilizar a informação correta em tempo hábil para a tomada de decisões. A boa governança de dados é o caminho para superar este desafio! Inscreva-se e conheça os fundamentos relacionados à importância da governança de dados especialmente na Administração Pública Federal.
Público Alvo:
Servidores públicos de qualquer esfera e Poder, principalmente aqueles que atuam em áreas correlatas à governança, gestão e o gerenciamento de dados. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.
Conteúdo Programático:
Módulo 1 - Contexto da Governança de Dados na Administração Pública
Módulo 2 - Princípios, importância e desafios do Gerenciamento de Dados
Módulo 3 - Gestão inteligente de Dados
Módulo 4 - Gerenciamento de Metadados e da Qualidade dos Dados",30,"[""20e05dca-55d6-4609-ade9-a774c1362b62"", ""4667ae96-35b0-435a-87f5-e21af9c1086d"", ""e6401337-5058-40be-b0d3-b28d487e43d3""]","[""Mentalidade Digital"", ""Resolução de problemas com base em dados"", ""Visão Sistêmica""]","[""Capacidade de idear soluções inovadoras e efetivas para problemas de baixa, média ou elevada complexidade com a utilização de dados (numéricos e não numéricos) e evidências que aumentem a precisão e viabilidade das soluções."", ""Capacidade de identificar os principais marcos institucionais e as tendências sociais, políticas e econômicas nos cenários local, regional, nacional e internacional. Marcos esses que podem impactar os processos decisórios e a gestão de programas e projetos no âmbito do setor público."", ""Capacidade de integrar as tecnologias digitais com: os modelos de gestão; os processos de tomada de decisão e geração de produtos e serviços; e os\nmeios de comunicação interna, externa e de relacionamento com usuários.""]","[""27ccdc3f-64d6-4748-960b-171e9c804d23""]","[""Transversais""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""dcd7e78d-25ed-4a16-9229-39773b4f6b3d""]","[""Analisar"", ""Entender""]","[""Mentalidade Digital"", ""Resolução de problemas com base em dados"", ""Visão Sistêmica""]","Governança de dados Em tempo de economia digital, onde o volume de dados produzidos é imenso, as instituições precisam lidar com este cenário a fim de disponibilizar a informação correta em tempo hábil para a tomada de decisões. A boa governança de dados é o caminho para superar este desafio! Inscreva-se e conheça os fundamentos relacionados à importância da governança de dados especialmente na Administração Pública Federal.
Público Alvo:
Servidores públicos de qualquer esfera e Poder, principalmente aqueles que atuam em áreas correlatas à governança, gestão e o gerenciamento de dados. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.
Conteúdo Programático:
Módulo 1 - Contexto da Governança de Dados na Administração Pública
Módulo 2 - Princípios, importância e desafios do Gerenciamento de Dados
Módulo 3 - Gestão inteligente de Dados
Módulo 4 - Gerenciamento de Metadados e da Qualidade dos Dados"
7fa3ac5d-0518-404d-a62b-223285829106,Edição de Videoaulas,"O curso Edição de Videoaulas tem como objetivo capacitar educadores, produtores de conteúdo e profissionais de EaD a dominar as técnicas de edição audiovisual para criar videoaulas profissionais e engajadoras. Com uma abordagem predominantemente prática, o curso abordará:
Fundamentos da edição de vídeos educacionais
Fluxo de trabalho em editores profissionais (como Adobe Premiere, DaVinci Resolve ou similares)
Técnicas de corte, transição e ritmo narrativo
Inserção de elementos gráficos, legendas e efeitos
Padronização e finalização para publicação online
Destinado a professores, tutores EaD, youtubers educacionais e produtores de conteúdo, 
Ao final do curso, os participantes estarão aptos a:
Editar videoaulas com qualidade profissional
Aplicar técnicas de narrativa audiovisual na educação
Otimizar vídeos para diferentes plataformas de aprendizagem
Solucionar problemas comuns na pós-produção
Pré-requisitos:
Conhecimento básico em produção de videoaulas (equivalente ao curso anterior)
Acesso a computador com software de edição de vídeo
Diferenciais do curso:
Foco específico em videoaulas (não apenas edição genérica)
Abordagem de softwares profissionais com versões gratuitas
Ênfase na didática audiovisual
Certificação reconhecida na área educacional.",40,"[""b64634ab-e0ca-42a8-a95d-b8670598488b""]","[""Aprendizagem autorregulada""]","[""Usar tecnologias digitais para apoiar a aprendizagem autorregulada dos(as) estudantes, isto é, permitir que planejem, acompanhem e reflitam sobre a sua própria\naprendizagem, forneçam evidências de progresso, compartilhem ideias e encontrem soluções criativas.\n""]","[""cac54f5d-834c-499c-bf8d-e549fa3828af""]","[""Ensino e Aprendizagem""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""7b16819f-cb8a-406d-9ab9-a335a50143cb"", ""85f646ca-67c5-439c-8cc1-df4fed9e0ae7""]","[""Aplicar"", ""Entender"", ""Lembrar""]","[""Aprendizagem autorregulada""]","Edição de Videoaulas O curso Edição de Videoaulas tem como objetivo capacitar educadores, produtores de conteúdo e profissionais de EaD a dominar as técnicas de edição audiovisual para criar videoaulas profissionais e engajadoras. Com uma abordagem predominantemente prática, o curso abordará:
Fundamentos da edição de vídeos educacionais
Fluxo de trabalho em editores profissionais (como Adobe Premiere, DaVinci Resolve ou similares)
Técnicas de corte, transição e ritmo narrativo
Inserção de elementos gráficos, legendas e efeitos
Padronização e finalização para publicação online
Destinado a professores, tutores EaD, youtubers educacionais e produtores de conteúdo, 
Ao final do curso, os participantes estarão aptos a:
Editar videoaulas com qualidade profissional
Aplicar técnicas de narrativa audiovisual na educação
Otimizar vídeos para diferentes plataformas de aprendizagem
Solucionar problemas comuns na pós-produção
Pré-requisitos:
Conhecimento básico em produção de videoaulas (equivalente ao curso anterior)
Acesso a computador com software de edição de vídeo
Diferenciais do curso:
Foco específico em videoaulas (não apenas edição genérica)
Abordagem de softwares profissionais com versões gratuitas
Ênfase na didática audiovisual
Certificação reconhecida na área educacional."
7fe09bd7-8e9f-4f02-a8fd-5e436113db59,Libras,"Este curso oportuniza o aprendizado da Língua Brasileira de Sinais de forma contextualizada, a fim de auxiliá-lo na aquisição de vocabulário básico para utilizá-lo, adequadamente, na interação comunicativa com pessoas surdas.",60,"[""161fd267-d68a-4f88-925c-8082f17fb8b2"", ""bf6ee8ab-b64b-48fb-ad5a-738548fc2302""]","[""Acessibilidade e inclusão - Docente"", ""Diferenciação e personalização""]","["" \n \t\nUsar tecnologias digitais para atender às diversas necessidades de aprendizagem dos(as) estudantes, permitindo que estes progridam a diferentes níveis e velocidades e sigam caminhos e objetivos de aprendizagem individuais."", ""Garantir acessibilidade a recursos e atividades de aprendizagem para todos os(as) estudantes, incluindo os que têm necessidades especiais. Ter em consideração e dar resposta às expetativas, capacidades, usos e conceções errôneas (digitais) dos(as) estudantes, bem como ao uso contextual, físico e cognitivo que fazem das tecnologias digitais.""]","[""c7be7c48-c417-4dec-b203-34ddedba7507""]","[""Capacitação dos(as) Estudantes""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""7b16819f-cb8a-406d-9ab9-a335a50143cb"", ""85f646ca-67c5-439c-8cc1-df4fed9e0ae7""]","[""Aplicar"", ""Entender"", ""Lembrar""]","[""Acessibilidade e inclusão - Docente"", ""Diferenciação e personalização""]","Libras Este curso oportuniza o aprendizado da Língua Brasileira de Sinais de forma contextualizada, a fim de auxiliá-lo na aquisição de vocabulário básico para utilizá-lo, adequadamente, na interação comunicativa com pessoas surdas."
80025e18-b913-4f35-8f46-da42eff37c37,Introdução a Gestão de Projetos,"Este curso foi feito com o objetivo de apresentar os conceitos fundamentais referentes ao tema gestão de projetos, com destaque para a definição e caracterização do termo “projeto” e da apresentação do ciclo de vida dos projetos e das dez áreas do conhecimento, definidas pelo Project Management Institute (PMI), instituição internacional que se dedica ao estudo e à disseminação dos melhores métodos e técnicas de gerenciamento de projetos.

Objetivos gerais:
Apresentar os conceitos da gestão de projetos com o intuito de apoiar uma melhor organização, de forma consciente a estruturada, dos processos sociais e profissionais para os participantes do curso.

Objetivos específicos:
Os conceitos de gestão aplicadas à projetos que serão apresentadas terão como objetivos específicos, desenvolver nos participantes habilidades de utilizarem melhores práticas relacionadas à:
·       Apresentar os conceitos fundamentais referentes ao tema gestão de projetos.
·       Elaboração de metodologias de gestão de projetos.
·       Realizar trabalhos que envolvem gestão de pessoas, prazos, recursos e escopo.
·       Desenvolver estratégias mais completas.
·       Solucionar problemas mais complexos nas áreas administrativa, financeira, comercial, entre outras.",30,"[""0accb9d5-dbd1-483f-ab2a-ee0ca1c22de4"", ""f3b6f7b4-9434-4fd4-a2af-5ce9bb4b2743""]","[""Contribuição técnico-profissional"", ""Planejamento""]","[""Disponibilizar à Administração seu conhecimento profissional específico e suas experiências anteriores, gerenciando a  atualização de seus conhecimentos especializados."", ""Identificar problemas prioritários e oportunidades de sua unidade para projetar planos, programas ou projetos que prefixam objetivos, atividades, recursos, custos, cronogramas, responsáveis e indicadores de progresso, resultados e impacto.""]","[""4a2cf0b1-98dd-4bff-adc0-898f32e7b857"", ""b47333be-1c80-40a9-a93d-9bbc4d7e4677""]","[""Gestão de Resultados"", ""Orientação a Resultados""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""85f646ca-67c5-439c-8cc1-df4fed9e0ae7"", ""dcd7e78d-25ed-4a16-9229-39773b4f6b3d""]","[""Analisar"", ""Entender"", ""Lembrar""]","[""Contribuição técnico-profissional"", ""Planejamento""]","Introdução a Gestão de Projetos Este curso foi feito com o objetivo de apresentar os conceitos fundamentais referentes ao tema gestão de projetos, com destaque para a definição e caracterização do termo “projeto” e da apresentação do ciclo de vida dos projetos e das dez áreas do conhecimento, definidas pelo Project Management Institute (PMI), instituição internacional que se dedica ao estudo e à disseminação dos melhores métodos e técnicas de gerenciamento de projetos.

Objetivos gerais:
Apresentar os conceitos da gestão de projetos com o intuito de apoiar uma melhor organização, de forma consciente a estruturada, dos processos sociais e profissionais para os participantes do curso.

Objetivos específicos:
Os conceitos de gestão aplicadas à projetos que serão apresentadas terão como objetivos específicos, desenvolver nos participantes habilidades de utilizarem melhores práticas relacionadas à:
·       Apresentar os conceitos fundamentais referentes ao tema gestão de projetos.
·       Elaboração de metodologias de gestão de projetos.
·       Realizar trabalhos que envolvem gestão de pessoas, prazos, recursos e escopo.
·       Desenvolver estratégias mais completas.
·       Solucionar problemas mais complexos nas áreas administrativa, financeira, comercial, entre outras."
81314f17-acf2-48b6-8eb8-dbb86642dbe7,Cursos Online Abertos e Massivos: teoria e prática,"O curso Cursos Online Abertos e Massivos: teoria e prática tem como objetivo capacitar profissionais e educadores para compreender, desenvolver e implementar MOOCs (Massive Open Online Courses), integrando fundamentos teóricos e aplicações práticas. Com uma abordagem teórica, o curso abordará a contextualização dos MOOCs, o funcionamento de plataformas digitais, estratégias de design instrucional e a experiência do IFRS na produção desses cursos.
Destinado a professores, designers educacionais, gestores de EaD e interessados em educação digital,  Ao final, os participantes estarão aptos a planejar, estruturar e disponibilizar cursos online massivos, alinhados às melhores práticas de educação aberta e acessível.
Para conclusão, não há pré-requisitos obrigatórios, mas recomenda-se familiaridade com conceitos básicos de educação a distância e ferramentas digitais.",30,"[""3062277b-4218-4f2b-8645-90ba3651fc52"", ""e4f31519-2fad-4fe8-b476-5da4715a16e9""]","[""Ensino"", ""Orientação""]","[""Planificar e implementar dispositivos e recursos digitais no processo de ensino, de modo a melhorar a eficácia das intervenções pedagógicas. Gerir e orquestrar  adequadamente estratégias de ensino digital. Experimentar e desenvolver novos formatos e métodos pedagógicos para o ensino."", ""Usar tecnologias e serviços digitais para melhorar a interação com os(as) estudantes,individual e coletivamente, dentro e fora da sessão de aprendizagem. Usar tecnologias digitais para proporcionar orientação e assistência oportuna e dirigida. Experimentar e desenvolver novas formas e formatos para oferecer orientação e apoio.""]","[""cac54f5d-834c-499c-bf8d-e549fa3828af""]","[""Ensino e Aprendizagem""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""7b16819f-cb8a-406d-9ab9-a335a50143cb"", ""85f646ca-67c5-439c-8cc1-df4fed9e0ae7""]","[""Aplicar"", ""Entender"", ""Lembrar""]","[""Ensino"", ""Orientação""]","Cursos Online Abertos e Massivos: teoria e prática O curso Cursos Online Abertos e Massivos: teoria e prática tem como objetivo capacitar profissionais e educadores para compreender, desenvolver e implementar MOOCs (Massive Open Online Courses), integrando fundamentos teóricos e aplicações práticas. Com uma abordagem teórica, o curso abordará a contextualização dos MOOCs, o funcionamento de plataformas digitais, estratégias de design instrucional e a experiência do IFRS na produção desses cursos.
Destinado a professores, designers educacionais, gestores de EaD e interessados em educação digital,  Ao final, os participantes estarão aptos a planejar, estruturar e disponibilizar cursos online massivos, alinhados às melhores práticas de educação aberta e acessível.
Para conclusão, não há pré-requisitos obrigatórios, mas recomenda-se familiaridade com conceitos básicos de educação a distância e ferramentas digitais."
8148d515-1fec-4ad9-9c49-c7ab59e3892c,Produção de Videoaulas com Celulares,"O curso aborda, de forma integrada, teoria e prática na produção de videoaulas.",20,"[""84b2a6b0-c670-4a34-a04f-594a0b4c1d4a"", ""8f9fe3a9-ae88-46cc-a823-6a92c28243f2""]","[""Criação de conteúdo digital"", ""Criação e modificação""]","[""Incorporar atividades, tarefas e avaliações de aprendizagem que requeiram que os(as) estudantes se expressem através de meios digitais, modifiquem e criem conteúdo digital em diferentes formatos. Ensinar aos(às) estudantes como os direitos de autor e as licenças se aplicam ao conteúdo digital, como referenciar fontes e atribuir licenças."", ""Modificar e desenvolver recursos existentes com licença aberta e outros recursos onde tal é permitido. Criar ou cocriar novos recursos educacionais digitais. Ter em\nconsideração o objetivo específico de aprendizagem, o contexto, a abordagem pedagógica e o grupo de estudantes, ao selecionar recursos digitais e planificar a sua utilização.""]","[""05ac4a5c-019d-4ec7-83cc-12ca141322fa"", ""5a224ac7-f165-4900-971c-f82f2684f779""]","[""Promoção da Competência Digital dos(as) Estudantes"", ""Recursos Digitais""]","[""0f4140d5-313e-48ae-a953-f88e8e798a29"", ""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""7b16819f-cb8a-406d-9ab9-a335a50143cb"", ""85f646ca-67c5-439c-8cc1-df4fed9e0ae7""]","[""Aplicar"", ""Criar"", ""Entender"", ""Lembrar""]","[""Criação de conteúdo digital"", ""Criação e modificação""]","Produção de Videoaulas com Celulares O curso aborda, de forma integrada, teoria e prática na produção de videoaulas."
8153e4a8-c7d2-43b1-a447-78a42fc2c5f7,Abordagens Pedagógicas Modernas na Educação a Distância,O curso apresenta e discute abordagens pedagógicas modernas que podem auxiliar na concepção de cursos EaD. Conheça novas possibilidades de organizar suas aulas e lecionar de forma mais ativa a inovadora.,20,"[""e4f31519-2fad-4fe8-b476-5da4715a16e9""]","[""Ensino""]","[""Planificar e implementar dispositivos e recursos digitais no processo de ensino, de modo a melhorar a eficácia das intervenções pedagógicas. Gerir e orquestrar  adequadamente estratégias de ensino digital. Experimentar e desenvolver novos formatos e métodos pedagógicos para o ensino.""]","[""cac54f5d-834c-499c-bf8d-e549fa3828af""]","[""Ensino e Aprendizagem""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""85f646ca-67c5-439c-8cc1-df4fed9e0ae7""]","[""Entender"", ""Lembrar""]","[""Ensino""]",Abordagens Pedagógicas Modernas na Educação a Distância O curso apresenta e discute abordagens pedagógicas modernas que podem auxiliar na concepção de cursos EaD. Conheça novas possibilidades de organizar suas aulas e lecionar de forma mais ativa a inovadora.
81b07a6a-d13d-4352-9363-5e784c025796,Introdução à Produção de Áudio e Vídeo,Funcionamento da câmera fotográfica. Triângulo de Exposição. Fotômetro. Histograma. Profundidade de campo. Distância focal. Luz dura e luz difusa. Iluminação de três pontos. Temperatura de cor. Resolução. Proporção. Quadros por segundo. Características do som. Captação de som. Tipos de microfone. Gravação e Edição. Tratamento de Áudio. Captura de tela.,30,"[""e4f31519-2fad-4fe8-b476-5da4715a16e9""]","[""Ensino""]","[""Planificar e implementar dispositivos e recursos digitais no processo de ensino, de modo a melhorar a eficácia das intervenções pedagógicas. Gerir e orquestrar  adequadamente estratégias de ensino digital. Experimentar e desenvolver novos formatos e métodos pedagógicos para o ensino.""]","[""cac54f5d-834c-499c-bf8d-e549fa3828af""]","[""Ensino e Aprendizagem""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""7b16819f-cb8a-406d-9ab9-a335a50143cb"", ""85f646ca-67c5-439c-8cc1-df4fed9e0ae7""]","[""Aplicar"", ""Entender"", ""Lembrar""]","[""Ensino""]",Introdução à Produção de Áudio e Vídeo Funcionamento da câmera fotográfica. Triângulo de Exposição. Fotômetro. Histograma. Profundidade de campo. Distância focal. Luz dura e luz difusa. Iluminação de três pontos. Temperatura de cor. Resolução. Proporção. Quadros por segundo. Características do som. Captação de som. Tipos de microfone. Gravação e Edição. Tratamento de Áudio. Captura de tela.
826822c3-441b-4eb6-8a0b-7d0d73ff2dba,Design Thinking Aplicado à Educação,"O curso Design Thinking Aplicado à Educação, desenvolvido pela Enap (Escola Nacional de Administração Pública) em 2021, que atua como conteudista e certificadora, é uma formação aberta, gratuita e com certificado. O objetivo é apresentar os conceitos, características principais, exemplos, técnicas e ferramentas da abordagem do Design Thinking (DT) que podem ser utilizadas na aplicação prática na educação. O público-alvo prioritário são servidores públicos que atuam na concepção, no desenvolvimento, na execução e na avaliação de soluções de capacitação, embora qualquer pessoa possa se inscrever. Com 25 horas de carga horária e 30 dias de disponibilidade, o curso em português aborda os seguintes tópicos: Módulo 1 - O contexto do Design Thinking na educação; Módulo 2 - Etapas do Design Thinking; e Módulo 3 - Eventos colaborativos e imersivos de inovação.",25,"[""0accb9d5-dbd1-483f-ab2a-ee0ca1c22de4"", ""2e82da93-1754-4c16-8932-4ecd7695c246"", ""30521bbb-e702-47d7-a287-b242cf5bf600"", ""4667ae96-35b0-435a-87f5-e21af9c1086d"", ""5a036b8e-1546-48ea-a616-2890f9904d4c"", ""bf6ee8ab-b64b-48fb-ad5a-738548fc2302"", ""c769606e-9f97-4fab-b9c9-51eb99e3bd44"", ""e4f31519-2fad-4fe8-b476-5da4715a16e9"", ""fa3b0d3e-857f-4d3b-839d-3d06a726a986""]","[""Aprendizagem colaborativa"", ""Diferenciação e personalização"", ""Ensino"", ""Envolvimento ativo"", ""Estratégias de avaliação"", ""Planejamento"", ""Resolução de problemas com base em dados"", ""Resolução de problemas digitais"", ""Tomada de decisão para gestores""]","["" \n \t\nUsar tecnologias digitais para atender às diversas necessidades de aprendizagem dos(as) estudantes, permitindo que estes progridam a diferentes níveis e velocidades e sigam caminhos e objetivos de aprendizagem individuais."", ""Adotar e informar decisões prévias, explorando alternativas para minimizar custos e aumentar as vantagens para a organização na questão que for decidida."", ""Capacidade de idear soluções inovadoras e efetivas para problemas de baixa, média ou elevada complexidade com a utilização de dados (numéricos e não numéricos) e evidências que aumentem a precisão e viabilidade das soluções."", ""Identificar problemas prioritários e oportunidades de sua unidade para projetar planos, programas ou projetos que prefixam objetivos, atividades, recursos, custos, cronogramas, responsáveis e indicadores de progresso, resultados e impacto."", ""Incorporar atividades, tarefas e avaliações de aprendizagem que requeiram que os(as) estudantes identifiquem e resolvam problemas técnicos ou transfiram criativamente conhecimento tecnológico para novas situações."", ""Planificar e implementar dispositivos e recursos digitais no processo de ensino, de modo a melhorar a eficácia das intervenções pedagógicas. Gerir e orquestrar  adequadamente estratégias de ensino digital. Experimentar e desenvolver novos formatos e métodos pedagógicos para o ensino."", ""Usar tecnologias digitais para a avaliação formativa e sumativa. Melhorar a diversidade e adequação dos formatos e abordagens de avaliação."", ""Usar tecnologias digitais para promover e melhorar a colaboração do(a) estudante. Permitir que os(as) estudantes usem tecnologias digitais enquanto parte de tarefas colaborativas, como meio de melhorar a comunicação, a colaboração e a criação colaborativa de conhecimento."", ""Usar tecnologias digitais para promover o envolvimento ativo e criativo dos(as) estudantes com um assunto específico. Usar tecnologias digitais no âmbito de estratégias pedagógicas que fomentem as competências transversais dos(as) estudantes, a reflexão profunda e a expressão criativa. Abrir a aprendizagem a novos contextos do mundo real, que envolvam os(as) próprios(as) estudantes em atividades práticas, investigação científica ou resolução de problemas complexos,\nou que, de outros modos, aumentem o seu envolvimento ativo em temas\ncomplexos.""]","[""05ac4a5c-019d-4ec7-83cc-12ca141322fa"", ""27ccdc3f-64d6-4748-960b-171e9c804d23"", ""b47333be-1c80-40a9-a93d-9bbc4d7e4677"", ""c7be7c48-c417-4dec-b203-34ddedba7507"", ""cac54f5d-834c-499c-bf8d-e549fa3828af"", ""cc76e5f1-476f-48b1-9d32-ccb2de7f2cde""]","[""Avaliação"", ""Capacitação dos(as) Estudantes"", ""Ensino e Aprendizagem"", ""Gestão de Resultados"", ""Promoção da Competência Digital dos(as) Estudantes"", ""Transversais""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""7b16819f-cb8a-406d-9ab9-a335a50143cb"", ""85f646ca-67c5-439c-8cc1-df4fed9e0ae7"", ""dcd7e78d-25ed-4a16-9229-39773b4f6b3d""]","[""Analisar"", ""Aplicar"", ""Entender"", ""Lembrar""]","[""Aprendizagem colaborativa"", ""Diferenciação e personalização"", ""Ensino"", ""Envolvimento ativo"", ""Estratégias de avaliação"", ""Planejamento"", ""Resolução de problemas com base em dados"", ""Resolução de problemas digitais"", ""Tomada de decisão para gestores""]","Design Thinking Aplicado à Educação O curso Design Thinking Aplicado à Educação, desenvolvido pela Enap (Escola Nacional de Administração Pública) em 2021, que atua como conteudista e certificadora, é uma formação aberta, gratuita e com certificado. O objetivo é apresentar os conceitos, características principais, exemplos, técnicas e ferramentas da abordagem do Design Thinking (DT) que podem ser utilizadas na aplicação prática na educação. O público-alvo prioritário são servidores públicos que atuam na concepção, no desenvolvimento, na execução e na avaliação de soluções de capacitação, embora qualquer pessoa possa se inscrever. Com 25 horas de carga horária e 30 dias de disponibilidade, o curso em português aborda os seguintes tópicos: Módulo 1 - O contexto do Design Thinking na educação; Módulo 2 - Etapas do Design Thinking; e Módulo 3 - Eventos colaborativos e imersivos de inovação."
84a952ff-42d7-44b9-8e28-598657593193,Educação Digital Humanizada,"O curso Educação Digital Humanizada tem como objetivo capacitar estudantes, professores e demais interessados a aprender e ensinar com tecnologias digitais, em especial a internet, de forma ética, inclusiva e humanizada. Com uma abordagem teórico-prática, o curso abordará conceitos fundamentais da educação digital, estratégias pedagógicas inovadoras, ferramentas tecnológicas e práticas de ensino que valorizam a interação humana. Destinado a educadores, estudantes e profissionais que desejam integrar a tecnologia de maneira significativa em processos educativos. Ao final, os participantes estarão aptos a aplicar metodologias digitais humanizadas em contextos educacionais, promover a inclusão digital e utilizar ferramentas tecnológicas de forma crítica e reflexiva. Para conclusão, não há pré-requisitos, mas recomenda-se familiaridade com o uso básico de dispositivos digitais e internet.
",30,"[""3062277b-4218-4f2b-8645-90ba3651fc52"", ""e4f31519-2fad-4fe8-b476-5da4715a16e9""]","[""Ensino"", ""Orientação""]","[""Planificar e implementar dispositivos e recursos digitais no processo de ensino, de modo a melhorar a eficácia das intervenções pedagógicas. Gerir e orquestrar  adequadamente estratégias de ensino digital. Experimentar e desenvolver novos formatos e métodos pedagógicos para o ensino."", ""Usar tecnologias e serviços digitais para melhorar a interação com os(as) estudantes,individual e coletivamente, dentro e fora da sessão de aprendizagem. Usar tecnologias digitais para proporcionar orientação e assistência oportuna e dirigida. Experimentar e desenvolver novas formas e formatos para oferecer orientação e apoio.""]","[""cac54f5d-834c-499c-bf8d-e549fa3828af""]","[""Ensino e Aprendizagem""]","[""6152c8bb-1632-42f0-9599-919b6bf15ecb"", ""7b16819f-cb8a-406d-9ab9-a335a50143cb"", ""85f646ca-67c5-439c-8cc1-df4fed9e0ae7""]","[""Aplicar"", ""Entender"", ""Lembrar""]","[""Ensino"", ""Orientação""]","Educação Digital Humanizada O curso Educação Digital Humanizada tem como objetivo capacitar estudantes, professores e demais interessados a aprender e ensinar com tecnologias digitais, em especial a internet, de forma ética, inclusiva e humanizada. Com uma abordagem teórico-prática, o curso abordará conceitos fundamentais da educação digital, estratégias pedagógicas inovadoras, ferramentas tecnológicas e práticas de ensino que valorizam a interação humana. Destinado a educadores, estudantes e profissionais que desejam integrar a tecnologia de maneira significativa em processos educativos. Ao final, os participantes estarão aptos a aplicar metodologias digitais humanizadas em contextos educacionais, promover a inclusão digital e utilizar ferramentas tecnológicas de forma crítica e reflexiva. Para conclusão, não há pré-requisitos, mas recomenda-se familiaridade com o uso básico de dispositivos digitais e internet."
